4.14375e-07 1.22603e-39 8.10405e-36 1.05906e-33 2.03379e-32 1.54077e-31
6.5674e-07 5.34524e-39 3.53321e-35 4.61732e-33 8.86505e-32 6.70949e-31
1.04086e-06 1.76133e-38 1.16424e-34 1.52146e-32 2.92046e-31 2.20803e-30
1.64966e-06 5.1979e-38 3.43584e-34 4.49001e-32 8.61639e-31 6.50724e-30
2.61453e-06 1.44862e-37 9.57548e-34 1.25132e-31 2.40064e-30 1.81086e-29
4.14375e-06 3.90295e-37 2.57989e-33 3.37132e-31 6.46591e-30 4.87132e-29
6.5674e-06 1.0292e-36 6.8031e-33 8.88984e-31 1.70446e-29 1.28242e-28
1.04086e-05 2.67544e-36 1.76849e-32 2.31088e-30 4.42915e-29 3.32775e-28
1.64966e-05 6.88711e-36 4.55245e-32 5.9484e-30 1.13967e-28 8.54968e-28
2.61453e-05 1.76077e-35 1.16388e-31 1.52069e-29 2.91232e-28 2.18115e-27
4.14375e-05 4.47976e-35 2.96115e-31 3.86869e-29 7.40542e-28 5.53592e-27
6.5674e-05 1.13578e-34 7.50753e-31 9.80759e-29 1.87626e-27 1.39963e-26
0.000104086 2.87236e-34 1.89862e-30 2.48e-28 4.74097e-27 3.52786e-26
0.000164966 7.25086e-34 4.79274e-30 6.2593e-28 1.19545e-26 8.86921e-26
0.000261453 1.82793e-33 1.20822e-29 1.57756e-27 3.00921e-26 2.2244e-25
0.000414375 4.60367e-33 3.04282e-29 3.97167e-27 7.56317e-26 5.56483e-25
0.00065674 1.15859e-32 7.65747e-29 9.99017e-27 1.89796e-25 1.38813e-24
0.00104086 2.91422e-32 1.92596e-28 2.51091e-26 4.75472e-25 3.4501e-24
0.00164966 7.32705e-32 4.84186e-28 6.30601e-26 1.18865e-24 8.53405e-24
0.00261453 1.84157e-31 1.21677e-27 1.58237e-25 2.96353e-24 2.09751e-23
0.00414375 4.62721e-31 3.05666e-27 3.96651e-25 7.36202e-24 5.11172e-23
0.0065674 1.16232e-30 7.67569e-27 9.9294e-25 1.82001e-23 1.23209e-22
0.0104086 2.91877e-30 1.92659e-26 2.48108e-24 4.47005e-23 2.92897e-22
0.0164966 7.32671e-30 4.83284e-26 6.18393e-24 1.08841e-22 6.84998e-22
0.0261453 1.83826e-29 1.21135e-25 1.53594e-23 2.6207e-22 1.57373e-21
0.0414375 4.60903e-29 3.03283e-25 3.79668e-23 6.22331e-22 3.54951e-21
0.065674 1.15452e-28 7.58131e-25 9.32429e-23 1.45416e-21 7.793e-21
0.104086 2.88811e-28 1.89093e-24 2.27026e-22 3.33955e-21 1.62084e-20
0.164966 7.21102e-28 4.7017e-24 5.46623e-22 7.53145e-21 3.21343e-20
0.261453 1.79562e-27 1.16401e-23 1.29804e-21 1.64715e-20 6.15643e-20
0.414375 4.45454e-27 2.86473e-23 3.03316e-21 3.42127e-20 1.15269e-19
0.65674 1.09936e-26 6.99445e-23 6.96673e-21 6.81759e-20 2.12228e-19
1.04086 2.69413e-26 1.69001e-22 1.57156e-20 1.31962e-19 3.85444e-19
1.64966 6.5408e-26 4.02991e-22 3.4378e-20 2.50498e-19 6.91461e-19
2.61453 1.56892e-25 9.45919e-22 7.14394e-20 4.69363e-19 1.22547e-18
4.14375 3.70779e-25 2.18209e-21 1.42498e-19 8.71357e-19 2.14438e-18
6.5674 8.61426e-25 4.94574e-21 2.76493e-19 1.60612e-18 3.70051e-18
10.4086 1.96613e-24 1.09646e-20 5.27017e-19 2.94246e-18 6.28797e-18
16.4966 4.40722e-24 2.30909e-20 9.9315e-19 5.35985e-18 1.05024e-17
26.1453 9.55617e-24 4.62493e-20 1.85772e-18 9.70599e-18 1.72123e-17
41.4375 1.94036e-23 8.98668e-20 3.4576e-18 1.74639e-17 2.7639e-17
65.674 3.80025e-23 1.71477e-19 6.41271e-18 3.11951e-17 4.34463e-17
104.086 7.28652e-23 3.23519e-19 1.18623e-17 5.52565e-17 6.68453e-17
164.966 1.37895e-22 6.05978e-19 2.18967e-17 9.69251e-17 1.00724e-16
261.453 2.58808e-22 1.12973e-18 4.0343e-17 1.68097e-16 1.48798e-16
414.375 4.83153e-22 2.09965e-18 7.41907e-17 2.87741e-16 2.15776e-16
656.74 8.98822e-22 3.89423e-18 1.36165e-16 4.85273e-16 3.07578e-16
1040.86 1.66825e-21 7.21245e-18 2.49346e-16 8.04953e-16 4.31649e-16
