4.14375e-07 6.27503e-24 8.65458e-23 2.35783e-22 3.19991e-22 3.82159e-22
6.5674e-07 2.49813e-23 3.44544e-22 9.38671e-22 1.27402e-21 1.52209e-21
1.04086e-06 9.94519e-23 1.37165e-21 3.73694e-21 5.07253e-21 6.06317e-21
1.64966e-06 3.95916e-22 5.46062e-21 1.48772e-20 2.01972e-20 2.41572e-20
2.61453e-06 -nan 2.17391e-20 5.92282e-20 8.04231e-20 9.62753e-20
4.14375e-06 -3.37707e+304 8.65445e-20 2.35797e-19 3.20258e-19 3.8384e-19
6.5674e-06 2.42013e-20 3.43938e-19 9.37808e-19 1.27435e-18 1.52984e-18
1.04086e-05 8.20436e-20 1.30075e-18 3.58629e-18 4.88939e-18 5.86981e-18
1.64966e-05 -nan 4.08426e-18 1.15274e-17 1.58071e-17 1.87749e-17
2.61453e-05 5.09674e-19 1.02797e-17 2.95816e-17 4.06554e-17 4.71158e-17
4.14375e-05 1.04525e-18 2.22599e-17 6.47607e-17 8.87755e-17 9.92029e-17
6.5674e-05 2.0303e-18 4.44239e-17 1.29893e-16 1.76904e-16 1.8821e-16
0.000104086 3.84099e-18 8.51344e-17 2.49351e-16 3.36174e-16 3.3484e-16
0.000164966 7.17624e-18 1.60015e-16 4.68586e-16 6.22823e-16 5.67524e-16
0.000261453 1.33292e-17 2.98013e-16 8.71492e-16 1.13586e-15 9.18849e-16
0.000414375 2.46903e-17 5.52617e-16 1.61224e-15 2.04526e-15 1.41759e-15
0.00065674 4.56768e-17 1.0226e-15 2.97336e-15 3.63314e-15 2.08044e-15
0.00104086 8.4451e-17 1.89028e-15 5.47105e-15 6.34551e-15 2.91008e-15
0.00164966 1.56095e-16 3.49203e-15 1.00446e-14 1.08386e-14 3.89878e-15
0.00261453 2.88477e-16 6.44812e-15 1.83937e-14 1.7984e-14 5.0368e-15
0.00414375 -nan 1.19015e-14 3.3569e-14 2.87932e-14 6.33402e-15
0.0065674 9.85038e-16 2.19564e-14 6.09845e-14 4.42918e-14 7.84416e-15
0.0104086 3.25689e+87 4.04813e-14 1.10089e-13 6.54748e-14 9.66054e-15
0.0164966 2.53696e+150 7.45772e-14 1.96973e-13 9.33571e-14 1.18858e-14
0.0261453 6.21185e-15 1.37248e-13 3.48067e-13 1.28865e-13 1.46227e-14
0.0414375 1.14738e-14 2.5223e-13 6.04495e-13 1.72575e-13 1.79898e-14
0.065674 3.01022e+150 4.62667e-13 1.02537e-12 2.24665e-13 2.21322e-14
0.104086 1.05787e+213 8.46498e-13 1.6865e-12 2.85341e-13 2.72284e-14
0.164966 7.22077e-14 1.5433e-12 2.67182e-12 3.55839e-13 3.34979e-14
0.261453 1.33218e-13 2.79991e-12 4.06208e-12 4.39395e-13 4.12109e-14
0.414375 2.45642e-13 5.04494e-12 5.93323e-12 5.40841e-13 5.06995e-14
0.65674 4.52604e-13 9.00267e-12 8.36232e-12 6.65385e-13 6.23721e-14
1.04086 8.33118e-13 1.58479e-11 1.14192e-11 8.18584e-13 7.6731e-14
1.64966 1.53152e-12 2.73719e-11 1.51479e-11 1.00704e-12 9.43933e-14
2.61453 2.81041e-12 4.60586e-11 1.95679e-11 1.23887e-12 1.16117e-13
4.14375 5.14483e-12 7.48923e-11 2.47187e-11 1.52403e-12 1.42834e-13
6.5674 9.38722e-12 1.16788e-10 3.07399e-11 1.87475e-12 1.75683e-13
10.4086 1.70495e-11 1.74017e-10 3.79235e-11 2.30605e-12 2.16062e-13
16.4966 3.07679e-11 2.48447e-10 4.66686e-11 2.83634e-12 2.65675e-13
26.1453 5.50222e-11 3.42502e-10 5.74061e-11 3.48811e-12 3.26595e-13
41.4375 9.713e-11 4.59396e-10 7.06066e-11 4.28883e-12 4.01325e-13
65.674 1.68319e-10 6.02604e-10 8.68313e-11 5.27184e-12 4.92864e-13
104.086 2.84109e-10 7.75519e-10 1.06764e-10 6.47737e-12 6.04747e-13
164.966 4.6225e-10 9.81745e-10 1.31233e-10 7.95345e-12 7.41054e-13
261.453 7.15871e-10 1.22619e-09 1.61241e-10 9.75653e-12 9.0631e-13
414.375 1.04266e-09 1.51684e-09 1.97982e-10 1.19513e-11 1.10522e-12
656.74 1.42102e-09 1.86612e-09 2.4286e-10 1.46089e-11 1.34205e-12
1040.86 1.82937e-09 2.28995e-09 2.97483e-10 1.78016e-11 1.61951e-12
1649.66 2.27527e-09 2.80534e-09 3.63616e-10 2.15927e-11 1.93676e-12
2614.53 2.79211e-09 3.42953e-09 4.43053e-10 2.60163e-11 2.28649e-12
4143.75 3.41128e-09 4.17973e-09 5.37354e-10 3.10449e-11 2.65129e-12
6567.4 4.15297e-09 5.07104e-09 6.47345e-10 3.6542e-11 3.00102e-12
10408.6 5.03075e-09 6.11194e-09 7.72303e-10 4.22088e-11 3.29522e-12
