0.1	4.65046e-13
0.104713	4.99386e-13
0.109648	6.52333e-13
0.114815	7.98169e-13
0.120226	1.02976e-12
0.125893	1.32749e-12
0.131826	1.69927e-12
0.138038	2.0725e-12
0.144544	2.62692e-12
0.151356	3.32472e-12
0.158489	4.04685e-12
0.165959	5.07622e-12
0.17378	6.31177e-12
0.18197	7.82296e-12
0.190546	9.50084e-12
0.199526	1.16504e-11
0.20893	1.41532e-11
0.218776	1.71644e-11
0.229087	2.07343e-11
0.239883	2.47509e-11
0.251189	2.99795e-11
0.263027	3.54407e-11
0.275423	4.16237e-11
0.288403	5.03609e-11
0.301995	5.84715e-11
0.316228	6.72875e-11
0.331131	8.13295e-11
0.346737	9.30087e-11
0.363078	1.05372e-10
0.380189	1.2724e-10
0.398107	1.43009e-10
0.416869	1.5995e-10
0.436516	1.92959e-10
0.457088	2.1426e-10
0.47863	2.3647e-10
0.501187	2.84977e-10
0.524807	3.13186e-10
0.549541	3.42331e-10
0.57544	4.12059e-10
0.60256	4.47776e-10
0.630957	4.85209e-10
0.660693	5.83167e-10
0.691831	6.28768e-10
0.724436	6.75386e-10
0.758578	8.10119e-10
0.794328	8.67032e-10
0.831764	1.03824e-09
0.870964	1.10595e-09
0.912011	1.17336e-09
0.954993	1.40028e-09
1	1.47966e-09
1.04713	1.76053e-09
1.09648	1.84981e-09
1.14815	1.93662e-09
1.20226	2.29013e-09
1.25893	2.38294e-09
1.31826	2.80319e-09
1.38038	3.28725e-09
1.44544	3.38355e-09
1.51356	3.94122e-09
1.58489	4.01849e-09
1.65959	4.64238e-09
1.7378	5.33865e-09
1.8197	5.36135e-09
1.90546	6.10271e-09
1.99526	6.90905e-09
2.0893	7.77374e-09
2.18776	7.61341e-09
2.29087	8.4612e-09
2.39883	9.34447e-09
2.51189	1.02503e-08
2.63027	1.11701e-08
2.75423	1.20882e-08
2.88403	1.30012e-08
3.01995	1.39009e-08
3.16228	1.47766e-08
3.31131	1.56092e-08
3.46737	1.87886e-08
3.63078	1.96429e-08
3.80189	2.04345e-08
3.98107	2.11387e-08
4.16869	2.17634e-08
4.36516	2.55615e-08
4.57088	2.60716e-08
4.7863	2.64758e-08
5.01187	2.68049e-08
5.24807	3.10732e-08
5.49541	3.12648e-08
5.7544	3.13697e-08
6.0256	3.13935e-08
6.30957	3.60205e-08
6.60693	3.58494e-08
6.91831	3.5575e-08
7.24436	4.04652e-08
7.58578	3.99397e-08
7.94328	3.93742e-08
8.31764	3.87665e-08
8.70964	4.39043e-08
9.12011	4.31051e-08
9.54993	4.2262e-08
10	4.13811e-08
10.4713	4.66976e-08
10.9648	4.55925e-08
11.4815	4.4325e-08
12.0226	4.30726e-08
12.5893	4.83757e-08
13.1826	4.69803e-08
13.8038	4.55959e-08
14.4544	4.42026e-08
15.1356	4.28328e-08
15.8489	4.81278e-08
16.5959	4.65873e-08
17.378	4.50458e-08
18.197	4.35208e-08
19.0546	4.18613e-08
19.9526	4.68865e-08
20.893	4.51419e-08
21.8776	4.34679e-08
22.9087	4.18483e-08
23.9883	4.02704e-08
25.1189	3.8757e-08
26.3027	4.35806e-08
27.5423	4.19366e-08
28.8403	4.03352e-08
30.1995	3.87786e-08
31.6228	3.71861e-08
33.1131	3.55682e-08
34.6737	4.00596e-08
36.3078	3.84184e-08
38.0189	3.68551e-08
39.8107	3.53523e-08
41.6869	3.39355e-08
43.6516	3.25753e-08
45.7088	3.70486e-08
47.863	3.55924e-08
50.1187	3.42069e-08
52.4807	3.28638e-08
54.9541	3.14604e-08
57.544	3.00643e-08
60.256	2.88006e-08
63.0957	3.30738e-08
66.0693	3.17611e-08
69.1831	3.05135e-08
72.4436	2.93614e-08
75.8578	2.82576e-08
79.4328	2.71863e-08
83.1764	2.61633e-08
87.0964	3.07699e-08
91.2011	2.97257e-08
95.4993	2.87003e-08
100	2.74545e-08
104.713	2.64567e-08
109.648	2.55147e-08
114.815	2.41754e-08
120.226	2.29178e-08
125.893	2.74082e-08
131.826	2.61975e-08
138.038	2.5035e-08
144.544	2.39272e-08
151.356	2.29681e-08
158.489	2.2064e-08
165.959	2.11906e-08
173.78	2.01749e-08
181.97	1.50443e-08
190.546	1.44128e-08
199.526	1.38367e-08
208.93	1.32955e-08
218.776	1.01322e-08
229.087	9.75729e-09
239.883	9.40049e-09
251.189	9.05601e-09
263.027	6.98971e-09
275.423	6.74111e-09
288.403	6.50258e-09
301.995	6.27381e-09
316.228	4.83985e-09
331.131	4.65017e-09
346.737	4.47247e-09
363.078	4.30863e-09
380.189	3.38093e-09
398.107	3.26181e-09
416.869	3.1502e-09
436.516	3.04253e-09
457.088	2.93916e-09
478.63	2.32567e-09
501.187	2.24958e-09
524.807	2.17635e-09
549.541	2.10449e-09
575.44	1.65565e-09
602.56	1.5939e-09
630.957	1.53575e-09
660.693	1.48144e-09
691.831	1.18209e-09
724.436	1.14201e-09
758.578	1.10477e-09
794.328	1.06863e-09
831.764	8.56915e-10
870.964	8.29253e-10
912.011	8.02737e-10
954.993	7.77122e-10
1000	6.24599e-10
1047.13	5.98204e-10
1096.48	5.76292e-10
1148.15	5.55779e-10
1202.26	5.36655e-10
1258.93	4.32631e-10
1318.26	4.18194e-10
1380.38	4.04755e-10
1445.44	3.91675e-10
1513.56	3.16847e-10
1584.89	3.06738e-10
1659.59	2.97075e-10
1737.8	2.87796e-10
1819.7	2.32932e-10
1905.46	2.23277e-10
1995.26	2.15156e-10
2089.3	2.07522e-10
2187.76	1.68218e-10
2290.87	1.62637e-10
2398.83	1.57246e-10
2511.89	1.5224e-10
2630.27	1.47387e-10
2754.23	1.19952e-10
2884.03	1.1618e-10
3019.95	1.12571e-10
