4.14375e-07 1.70723e-32 3.05054e-32 1.14403e-31 1.20922e-30 8.2553e-30
6.5674e-07 7.44312e-32 1.32998e-31 4.98776e-31 5.27161e-30 3.59738e-29
1.04086e-06 2.45258e-31 4.38244e-31 1.64354e-30 1.73691e-29 1.18473e-28
1.64966e-06 7.23779e-31 1.29332e-30 4.85029e-30 5.12527e-29 3.49407e-28
2.61453e-06 2.01708e-30 3.60437e-30 1.35173e-29 1.42818e-28 9.7307e-28
4.14375e-06 5.43436e-30 9.71103e-30 3.64186e-29 3.8472e-28 2.6195e-27
6.5674e-06 1.43296e-29 2.56074e-29 9.60324e-29 1.01427e-27 6.90064e-27
1.04086e-05 3.72476e-29 6.65662e-29 2.49631e-28 2.63585e-27 1.79167e-26
1.64966e-05 9.5872e-29 1.71349e-28 6.4256e-28 6.78253e-27 4.60504e-26
2.61453e-05 2.45067e-28 4.38054e-28 1.64263e-27 1.7331e-26 1.175e-25
4.14375e-05 6.23348e-28 1.11442e-27 4.17865e-27 4.40611e-26 2.98157e-25
6.5674e-05 1.57982e-27 2.82515e-27 1.05923e-26 1.11594e-25 7.53236e-25
0.000104086 3.99314e-27 7.14361e-27 2.67799e-26 2.81798e-25 1.89556e-24
0.000164966 1.00719e-26 1.80287e-26 6.75732e-26 7.0984e-25 4.75237e-24
0.000261453 2.53603e-26 4.54336e-26 1.70243e-25 1.784e-24 1.18665e-23
0.000414375 6.37562e-26 1.14364e-25 4.2836e-25 4.4732e-24 2.94886e-23
0.00065674 1.60034e-25 2.87587e-25 1.07656e-24 1.11864e-23 7.28442e-23
0.00104086 4.01002e-25 7.22516e-25 2.70242e-24 2.78831e-23 1.78574e-22
0.00164966 1.00266e-24 1.81343e-24 6.77454e-24 6.92091e-23 4.33496e-22
0.00261453 2.5001e-24 4.54628e-24 1.69542e-23 1.70832e-22 1.03942e-21
0.00414375 6.21103e-24 1.13809e-23 4.23373e-23 4.18583e-22 2.45533e-21
0.0065674 1.53538e-23 2.84354e-23 1.05409e-22 1.01585e-21 5.70265e-21
0.0104086 3.77037e-23 7.08583e-23 2.61386e-22 2.43553e-21 1.30124e-20
0.0164966 9.17799e-23 1.75932e-22 6.44614e-22 5.75381e-21 2.91074e-20
0.0261453 2.20916e-22 4.34652e-22 1.57804e-21 1.33686e-20 6.25477e-20
0.0414375 5.24433e-22 1.06665e-21 3.82583e-21 3.05271e-20 1.27728e-19
0.065674 1.22516e-21 2.59436e-21 9.16167e-21 6.83404e-20 2.50719e-19
0.104086 2.81333e-21 6.23811e-21 2.16134e-20 1.46806e-19 4.79272e-19
0.164966 6.33726e-21 1.47879e-20 5.01336e-20 3.00548e-19 9.00444e-19
0.261453 1.38417e-20 3.4481e-20 1.14253e-19 5.93498e-19 1.67108e-18
0.414375 2.88515e-20 7.89658e-20 2.55029e-19 1.14311e-18 3.07174e-18
0.65674 5.75036e-20 1.77199e-19 5.45774e-19 2.16585e-18 5.60014e-18
