4.14375e-05 7.32813e-18 4.0375e-17
6.5674e-05 1.39892e-17 7.61833e-17
0.000104086 3.34469e+148 1.39803e-16
0.000164966 1.17541e+211 2.51634e-16
0.000261453 8.98892e-17 4.44869e-16
0.000414375 1.65537e-16 7.7033e-16
0.00065674 3.04065e-16 1.29911e-15
0.00104086 5.56998e-16 2.11825e-15
0.00164966 1.01689e-15 3.31662e-15
0.00261453 1.84814e-15 4.96972e-15
0.00414375 3.33807e-15 7.14308e-15
0.0065674 5.97685e-15 9.91181e-15
0.0104086 1.0571e-14 1.33642e-14
0.0164966 1.83765e-14 1.75864e-14
0.0261453 3.11896e-14 2.26531e-14
0.0414375 5.12598e-14 2.86469e-14
0.065674 8.08704e-14 3.57164e-14
0.104086 1.21693e-13 4.41433e-14
0.164966 1.74546e-13 5.43586e-14
0.261453 2.39996e-13 6.6881e-14
0.414375 3.18951e-13 8.22815e-14
0.65674 4.12581e-13 1.01228e-13
1.04086 5.2253e-13 1.24536e-13
1.64966 6.51791e-13 1.53211e-13
2.61453 8.05737e-13 1.88487e-13
4.14375 9.92278e-13 2.31883e-13
6.5674 1.22086e-12 2.85266e-13
10.4086 1.50192e-12 3.5093e-13
16.4966 1.84762e-12 4.31695e-13
26.1453 2.27281e-12 5.31022e-13
41.4375 2.79569e-12 6.53153e-13
65.674 3.43857e-12 8.03283e-13
104.086 4.22874e-12 9.87754e-13
164.966 5.1995e-12 1.21428e-12
261.453 6.39126e-12 1.49219e-12
414.375 7.85282e-12 1.83267e-12
656.74 9.64244e-12 2.24894e-12
1040.86 1.18286e-11 2.75629e-12
1649.66 1.44898e-11 3.37177e-12
2614.53 1.77123e-11 4.11327e-12
4143.75 2.15841e-11 4.99738e-12
6567.4 2.61817e-11 6.03525e-12
10408.6 3.15462e-11 7.22553e-12
16496.6 3.76423e-11 8.54333e-12
26145.3 4.42991e-11 9.92619e-12
41437.5 5.11396e-11 1.12624e-11
65674 5.75408e-11 1.23959e-11
104086 6.27099e-11 1.31702e-11
164966 6.59786e-11 1.35133e-11
261453 6.72449e-11 1.35031e-11
414375 6.7114e-11 1.33106e-11
656740 6.63718e-11 1.30621e-11
1.04086e+06 6.54262e-11 1.2797e-11
1.64966e+06 6.4377e-11 1.25196e-11
2.61453e+06 6.32412e-11 1.22289e-11
4.14375e+06 6.20194e-11 1.19237e-11
6.5674e+06 6.07084e-11 1.16023e-11
1.04086e+07 5.93027e-11 1.12625e-11
1.64966e+07 5.7795e-11 1.09019e-11
2.61453e+07 5.6176e-11 1.05177e-11
4.14375e+07 5.44349e-11 1.01072e-11
6.5674e+07 5.25595e-11 9.66748e-12
1.04086e+08 5.05379e-11 9.19637e-12
1.64966e+08 4.83589e-11 8.6924e-12
2.61453e+08 4.60149e-11 8.15553e-12
4.14375e+08 4.35041e-11 7.58775e-12
6.5674e+08 4.08337e-11 6.99372e-12
1.04086e+09 3.80236e-11 6.38115e-12
1.64966e+09 3.51089e-11 5.76082e-12
2.61453e+09 3.21434e-11 5.1496e-12
4.14375e+09 2.91994e-11 4.56981e-12
6.5674e+09 2.63594e-11 4.04779e-12
1.04086e+10 2.36774e-11 3.61115e-12
1.64966e+10 2.11493e-11 3.26675e-12
2.61453e+10 1.82571e-11 2.9224e-12
4.14375e+10 1.42853e-11 2.41411e-12
6.5674e+10 9.51904e-12 1.70919e-12
1.04086e+11 4.59195e-12 8.69405e-13
1.64966e+11 1.15031e-12 2.25698e-13
2.61453e+11 1.11081e-13 2.21459e-14
4.14375e+11 4.28341e-15 8.53584e-16
6.5674e+11 1.32459e-16 2.60844e-17
1.04086e+12 7.97934e-18 1.54154e-18
1.64966e+12 5.86491e-19 1.10624e-19
2.61453e+12 9.59187e-21 1.75857e-21
4.14375e+12 4.93278e-24 8.74876e-25
6.5674e+12 1.5757e-28 -nan
1.04086e+13 1.2002e-28 -1.026e+304
1.64966e+13 8.58698e-29 1.37931e-29
2.61453e+13 5.96652e-29 9.35515e-30
4.14375e+13 4.01189e-29 -nan
6.5674e+13 2.59628e-29 3.83462e-30
1.04086e+14 1.6073e-29 2.29024e-30
1.64966e+14 9.45754e-30 1.2962e-30
2.61453e+14 5.25428e-30 6.91432e-31
4.14375e+14 2.73867e-30 3.45282e-31
6.5674e+14 1.33271e-30 1.59601e-31
1.04086e+15 6.03567e-31 6.69269e-32
1.64966e+15 2.52809e-31 2.46329e-32
2.61453e+15 9.60248e-32 7.57299e-33
4.14375e+15 3.16411e-32 1.81112e-33
6.5674e+15 8.36096e-33 3.03738e-34
1.04086e+16 1.56463e-33 3.0529e-35
1.64966e+16 1.71808e-34 1.43718e-36
2.61453e+16 8.35472e-36 -nan
4.14375e+16 1.17578e-37 5.22459e-41
6.5674e+16 2.46777e-40 3.61877e+84
