4.14375e-05 1.47952e-31 4.50388e-30
6.5674e-05 6.44412e-31 1.94456e-29
0.000104086 2.12119e-30 6.33997e-29
0.000164966 6.25292e-30 1.84977e-28
0.000261453 1.74059e-29 5.09304e-28
0.000414375 4.68384e-29 1.35494e-27
0.00065674 1.23354e-28 3.52719e-27
0.00104086 3.20239e-28 9.05327e-27
0.00164966 8.23232e-28 2.30261e-26
0.00261453 2.10172e-27 5.82313e-26
0.00414375 5.33945e-27 1.46757e-25
0.0065674 1.3517e-26 3.69104e-25
0.0104086 3.41304e-26 9.27112e-25
0.0164966 8.6015e-26 2.3264e-24
0.0261453 2.16463e-25 5.83192e-24
0.0414375 5.44141e-25 1.46025e-23
0.065674 1.3666e-24 3.65056e-23
0.104086 3.42929e-24 9.10624e-23
0.164966 8.59751e-24 2.26456e-22
0.261453 2.15306e-23 5.60752e-22
0.414375 5.38375e-23 1.38037e-21
0.65674 1.3434e-22 3.3709e-21
1.04086 3.3424e-22 8.14505e-21
1.64966 8.28219e-22 1.94148e-20
2.61453 2.04081e-21 4.55135e-20
4.14375 4.99093e-21 1.04689e-19
6.5674 1.20846e-20 2.36046e-19
10.4086 2.88909e-20 5.20125e-19
16.4966 6.80137e-20 1.09083e-18
26.1453 1.5736e-19 2.14587e-18
41.4375 3.5759e-19 4.00902e-18
65.674 7.9578e-19 7.19749e-18
104.086 1.69165e-18 1.25129e-17
164.966 3.41097e-18 2.11558e-17
261.453 6.62388e-18 3.48602e-17
414.375 1.25352e-17 5.60572e-17
656.74 2.32908e-17 8.80783e-17
1040.86 4.26704e-17 1.3542e-16
1649.66 7.72438e-17 2.04083e-16
2614.53 1.38263e-16 3.02005e-16
4143.75 2.44664e-16 4.39564e-16
6567.4 4.27652e-16 6.30189e-16
10408.6 7.37393e-16 8.91069e-16
16496.6 1.25226e-15 1.24404e-15
26145.3 2.09077e-15 1.71674e-15
41437.5 3.42607e-15 2.3443e-15
65674 5.50277e-15 3.17159e-15
104086 8.65704e-15 4.25628e-15
164966 1.3343e-14 5.67246e-15
261453 2.01686e-14 7.51509e-15
414375 2.99437e-14 9.90536e-15
656740 4.37383e-14 1.29976e-14
1.04086e+06 6.29512e-14 1.69881e-14
1.64966e+06 8.9391e-14 2.21258e-14
2.61453e+06 1.25375e-13 2.87262e-14
4.14375e+06 1.73849e-13 3.7188e-14
6.5674e+06 2.38548e-13 4.80139e-14
1.04086e+07 3.24203e-13 6.18378e-14
1.64966e+07 4.36837e-13 7.94559e-14
2.61453e+07 5.84127e-13 1.01863e-13
4.14375e+07 7.75866e-13 1.30292e-13
6.5674e+07 1.02453e-12 1.66243e-13
1.04086e+08 1.34589e-12 2.11501e-13
1.64966e+08 1.75968e-12 2.68077e-13
2.61453e+08 2.29035e-12 3.38147e-13
4.14375e+08 2.96746e-12 4.2387e-13
6.5674e+08 3.82553e-12 5.27069e-13
1.04086e+09 4.90173e-12 6.48755e-13
1.64966e+09 6.235e-12 7.88339e-13
2.61453e+09 7.85941e-12 9.46192e-13
4.14375e+09 9.79674e-12 1.12359e-12
6.5674e+09 1.20363e-11 1.32421e-12
1.04086e+10 1.45155e-11 1.55197e-12
1.64966e+10 1.71093e-11 1.7966e-12
2.61453e+10 1.90182e-11 1.97599e-12
4.14375e+10 1.85401e-11 1.9103e-12
6.5674e+10 1.47861e-11 1.50604e-12
1.04086e+11 8.15939e-12 8.18366e-13
1.64966e+11 2.24158e-12 2.20466e-13
2.61453e+11 2.29804e-13 2.20682e-14
4.14375e+11 9.21751e-15 8.60458e-16
6.5674e+11 2.9357e-16 2.65178e-17
1.04086e+12 1.81691e-17 1.58013e-18
1.64966e+12 1.37453e-18 1.14461e-19
2.61453e+12 2.32401e-20 1.8411e-21
4.14375e+12 1.24482e-23 9.29868e-25
6.5674e+12 4.18443e-28 2.91449e-29
1.04086e+13 3.39643e-28 2.18017e-29
1.64966e+13 2.48009e-28 1.51724e-29
2.61453e+13 1.66881e-28 1.02025e-29
4.14375e+13 1.07907e-28 6.60964e-30
6.5674e+13 6.68272e-29 4.10223e-30
1.04086e+14 3.94317e-29 2.42622e-30
1.64966e+14 2.2069e-29 1.36101e-30
2.61453e+14 1.16766e-29 7.20799e-31
4.14375e+14 5.8285e-30 3.58068e-31
6.5674e+14 2.74132e-30 1.64871e-31
1.04086e+15 1.21099e-30 6.88645e-32
1.64966e+15 4.97437e-31 2.51936e-32
2.61453e+15 1.856e-31 7.65959e-33
4.14375e+15 6.00923e-32 1.7941e-33
6.5674e+15 1.56059e-32 2.89989e-34
1.04086e+16 2.87033e-33 2.73911e-35
1.64966e+16 3.09541e-34 1.16555e-36
2.61453e+16 1.47291e-35 1.47473e-38
4.14375e+16 2.00361e-37 2.81749e-41
6.5674e+16 3.95305e-40 1.08901e-45
