T1,49.686642099994614
T2,34.396308900000946
T3,33.28622810000044
T4,53.38957740000001
T5,47.34329430000167
T6,24.57215859999883
T7,44.477806799998746
T8,23.915399499998813
T9,49.37240950000225
T10,30.43452242000003
T11,33.45995171060039
T12,44.673046499997156
T13,31.51978070000085
T14,30.236817700000515
T15,30.736238710000407
T16,28.52357788000137
T17,42.46435985999921
T18,36.46036468999939
T19,25.78922807000015
T20,40.46665293999966
T21,22.738205812873144
T22,35.39296330000123
T23,46.468392120000374
T24,42.643159609999856
T25,34.019399539998204
T26,34.94800779999915
T1,34.27239578000025
T1,32.44863780000122
T1,47.45219752999821
T1,52.73269985999927
T1,30.781548539999733
T1,37.00156597000006
T1,39.39206350999918
T1,37.02131293999711
T1,35.98484861000255
T1,38.508042738400476
T1,23.36910817999766
T1,26.845127620000014
T1,44.690158369999565
T1,22.067572059998433
T1,50.88836830999964
T1,45.37429788000177
T1,14.391214089998837
T1,43.62330239000265
T1,41.49497417999957
T1,35.12374376000172
T1,39.51599048500046
T1,27.755454090001493
T1,40.6930367599974
T1,18.16011542000036
T1,41.83116589999966
T1,36.42651978000095
T1,42.02934386000065
T1,26.52335092299897
T1,39.43849885000148
T1,37.57111248999938
T1,46.15800283000025
T1,32.19973440779657
T1,40.6930367599974
T1,18.16011542000036
T1,41.84127289999927
T1,43.94799396000046
T1,35.176733460002424
T1,41.03957437999843
T1,47.898859539998966
T1,49.58729918999896
T1,30.410090710000112
T1,55.088555139999265
T1,28.618207139999384
T1,29.02253709000145
T1,35.68265158000029
T1,46.7338836599979
T1,34.92807740000135
T1,53.32363643999879
T1,56.2859684399984
T1,33.21489159000076
T1,42.93253360000051
T1,31.38936366000305
T1,25.67686975699754
T1,26.889739389998297
T1,60.93525008780132
T1,55.107300010000095
T1,33.044932590000926
T1,31.55738166000335
T1,41.298262600001294
T1,56.48386983999815
T1,22.953049040000725
T1,37.78433901599804
T1,30.5198377300013
T1,23.157222980000924
T1,33.98173563199744
T1,35.94429429999953
T1,35.069917618996975
T1,29.50580168099857
T1,50.28641925000042
T1,50.698459409999906
T1,44.01574966229979
T1,17.25107150999758
T1,32.0244844700019
T1,37.57111248999938
T1,37.78552892000249
T1,45.79804554500189
T1,28.016462297001507
T1,20.40953375399924
T1,30.218606300201184
T1,44.617932734098105
T1,37.97573679000088
T1,25.833603759997658
T1,44.09470283000004
T1,42.00803174999957
T1,47.86613517999528
T1,29.185359880100144
T1,56.370495847399425
T1,26.678699560001558
T1,36.00080957000077
T1,41.70163002000281
T1,46.452564449997666
T1,21.03102764000119
T1,15.517606919997938
T1,42.35277600990172
T1,46.3230234099991
T1,34.23680237000026
T1,33.533182920000186
T1,38.50170337000099
T1,46.54092374999673
T1,26.545766760001356
T1,34.59569079000005
T1,45.30773655999904
T1,56.10182100000014
T1,37.43319799999826
T1,46.94725159999797
T1,39.0121465999989
T1,29.607517299999287
T1,41.95001769000355
T1,40.22103680999959
T1,29.465087290001975
T1,39.28410130000137
T1,41.59014075000118
T1,43.92469688000085
T1,27.547869962999727
T1,34.580917670000105
T1,28.42472679299769
T1,48.36917888799905
T1,42.23800687999879
T1,53.67424564999959
T1,26.620420209999565
T1,25.805616690002406
T1,45.210741976699566
T1,32.93622965000053
